"sep=#"
Timestamp#Gadget#ScreenW (px)#ScreenH (px)#ScreenW (cm)#ScreenH (cm)#System_keyboard#Keyboard type#Interaction style#Orientation#Time presented in task#Source text hidden in task#Cursor manipulation allowed#Phrase repetition allowed#Test session name#Corpus filepath#Username#Source phrase ID#P: Source phrase text#|P|: Source phrase length#T: Transcribed phrase text#|T|: Transcribed phrase length#IS: Input stream#|IS|: Input stream length#C#INF#F#IF#IFc#IFe#Time#KSPC: Keystrokes per character#KSPS: Keystrokes per second#CPS: Characters per second#WPM: Words per minute#WPMadjusted#TER: Total error rate#CER: Corrected error rate#NCER: Not corrected error rate#CBRER: Corrected-But-Right error rate#CAWER: Corrected-And-Wrong error rate#CE: Correction Efficiency#PC: Participant Conscientiousness#UB: Utilized Bandwidth#WB: Wasted Bandwidth#
2022-01-13 14:47:26.026#samsung-SM-G900F#1080#1920#6,50#11,50#Samsung keyboard#default#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#212#universities are too expensive#30#universities are too exspensive#31#universities are too exspensive#31#30#1#0#0#0#0#13,39#1,000#2,241#2,24#26,89#26,02#3,23%#0,00%#3,23%#0,00%#0,00%#NaN#0,00#96,77%#3,23%
2022-01-13 15:04:47.047#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#58#the cotton is high#18#the cotton is high#18#the cotton is high#18#18#0#0#0#0#0#8,87#1,000#1,916#1,92#22,99#22,99#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-13 15:05:04.004#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#301#relations are very strained#27#rlations are very strained#26#rlations are very strained#26#26#1#0#0#0#0#13,04#1,000#1,918#1,92#23,01#22,16#3,70%#0,00%#3,70%#0,00%#0,00%#NaN#0,00#96,30%#3,70%
2022-01-13 15:05:23.023#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#163#i watched blazing saddles#25#i watched blazing saddles#25#i watched blazing saddles#25#25#0#0#0#0#0#16,18#1,000#1,483#1,48#17,79#17,79#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-13 15:05:39.039#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#307#there are winners and losers#28#tere are winners and losers#27#tere are winners and losers#27#27#1#0#0#0#0#13,54#1,000#1,920#1,92#23,04#22,22#3,57%#0,00%#3,57%#0,00%#0,00%#NaN#0,00#96,43%#3,57%
2022-01-13 15:05:55.055#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#375#he watched in astonishment#26#he watched in astonishment#26#he watched in astonishment#26#26#0#0#0#0#0#13,95#1,000#1,792#1,79#21,50#21,50#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-13 15:06:08.008#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#142#it is very windy today#22#it is very windy today#22#it is very windy today#22#22#0#0#0#0#0#9,67#1,000#2,172#2,17#26,06#26,06#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-13 15:06:24.024#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#274#a touchdown in the last minute#30#a touchdown in the last minute#30#a touchdown in the last minute#30#30#0#0#0#0#0#13,50#1,000#2,148#2,15#25,78#25,78#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-13 15:06:42.042#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#14#three two one zero blast off#28#three two one zero blast off#28#three two one zero blast off#28#28#0#0#0#0#0#14,04#1,000#1,923#1,92#23,08#23,08#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-13 15:06:55.055#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#42#all work and no play#20#all work and no play#20#all work and no play#20#20#0#0#0#0#0#10,22#1,000#1,859#1,86#22,31#22,31#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-13 15:08:35.035#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#297#good at addition and subtraction#32#good at addition and subtraction#32#good at addition and subtraction#32#32#0#0#0#0#0#25,67#1,000#1,208#1,21#14,49#14,49#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-13 15:08:55.055#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#242#are you sure you want this#26#are you sure you want this#26#are you sure you want this#26#26#0#0#0#0#0#16,33#1,000#1,531#1,53#18,38#18,38#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-13 15:09:21.021#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#195#my mother makes good cookies#28#my mother makes good cookies#28#my motu<her makes good cookies#30#28#0#1#1#0#1#22,55#1,071#1,286#1,20#14,37#14,37#3,45%#3,45%#0,00%#0,00%#3,45%#1,000#1,00#93,33%#6,67%
2022-01-13 15:09:48.048#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#362#rapidly running short on words#30#rapidly running short on words#30#rapidly running short on words#30#30#0#0#0#0#0#21,69#1,000#1,337#1,34#16,04#16,04#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-13 15:10:16.016#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#306#a security force of eight thousand#34#a security force of eight thousand#34#a security force of eight thousand#34#34#0#0#0#0#0#24,82#1,000#1,330#1,33#15,96#15,96#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-13 15:11:02.002#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#283#bank transaction was not registered#35#bank transaction was not registered#35#bank transaction was not registered#35#35#0#0#0#0#0#40,54#1,000#0,839#0,84#10,06#10,06#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-13 15:11:41.041#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#428#knee bone is connected to the thigh bone#40#knee bone is connected to the thing bone#40#knee bone is connected to the thing bone#40#38#2#0#0#0#0#34,14#1,000#1,142#1,14#13,71#13,02#5,00%#0,00%#5,00%#0,00%#0,00%#NaN#0,00#95,00%#5,00%
2022-01-13 15:12:04.004#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#18#if at first you do not succeed#30#if at first you do not succed#29#if at first you do not succed#29#29#1#0#0#0#0#19,33#1,000#1,449#1,45#17,38#16,80#3,33%#0,00%#3,33%#0,00%#0,00%#NaN#0,00#96,67%#3,33%
2022-01-13 15:12:29.029#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#488#motivational seminars make me sick#34#motivational seminars make me sick#34#motivational seminars make me sick#34#34#0#0#0#0#0#22,31#1,000#1,479#1,48#17,75#17,75#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-13 15:12:50.050#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#277#well connected with people#26#well connected with people#26#well connected with people#26#26#0#0#0#0#0#17,45#1,000#1,433#1,43#17,19#17,19#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-13 15:13:22.022#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#356#handicapped persons need consideration#38#handicapped persons need consideration#38#handicapped persons need consideration#38#38#0#0#0#0#0#27,55#1,000#1,343#1,34#16,12#16,12#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
