"sep=#"
Timestamp#Gadget#ScreenW (px)#ScreenH (px)#ScreenW (cm)#ScreenH (cm)#System_keyboard#Keyboard type#Interaction style#Orientation#Time presented in task#Source text hidden in task#Cursor manipulation allowed#Phrase repetition allowed#Test session name#Corpus filepath#Username#Source phrase ID#P: Source phrase text#|P|: Source phrase length#T: Transcribed phrase text#|T|: Transcribed phrase length#IS: Input stream#|IS|: Input stream length#C#INF#F#IF#IFc#IFe#Time#KSPC: Keystrokes per character#KSPS: Keystrokes per second#CPS: Characters per second#WPM: Words per minute#WPMadjusted#TER: Total error rate#CER: Corrected error rate#NCER: Not corrected error rate#CBRER: Corrected-But-Right error rate#CAWER: Corrected-And-Wrong error rate#CE: Correction Efficiency#PC: Participant Conscientiousness#UB: Utilized Bandwidth#WB: Wasted Bandwidth#
2022-01-15 16:22:05.005#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-mario#MacKenzie500_assetFile#mario#275#the treasury department is broke#32#the treasury department is broke#32#the treasury department is broke#32#32#0#0#0#0#0#14,76#1,000#2,101#2,10#25,21#25,21#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 16:22:25.025#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-mario#MacKenzie500_assetFile#mario#490#rejection letters are discouraging#34#rejection letters are dscoraging#32#rejection letters are dscoraging#32#32#2#0#0#0#0#16,58#1,000#1,869#1,87#22,43#21,11#5,88%#0,00%#5,88%#0,00%#0,00%#NaN#0,00#94,12%#5,88%
2022-01-15 16:22:41.041#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-mario#MacKenzie500_assetFile#mario#292#the registration period is over#31#the registration eriod is over#30#the registration eriod is over#30#30#1#0#0#0#0#12,38#1,000#2,343#2,34#28,11#27,21#3,23%#0,00%#3,23%#0,00%#0,00%#NaN#0,00#96,77%#3,23%
2022-01-15 16:26:16.016#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session-mario#MacKenzie500_assetFile#mario#8#elections bring out the best#28#elections bring out the best#28#elections bring out the best#28#28#0#0#0#0#0#17,48#1,000#1,545#1,54#18,54#18,54#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 16:26:55.055#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session-mario#MacKenzie500_assetFile#mario#311#did you see that spectacular explosion#38#did you see that spectacylar explosion#38#did you see that spectacylar explosion#38#37#1#0#0#0#0#32,28#1,000#1,146#1,15#13,75#13,39#2,63%#0,00%#2,63%#0,00%#0,00%#NaN#0,00#97,37%#2,63%
2022-01-15 16:27:08.008#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session-mario#MacKenzie500_assetFile#mario#230#the acceptance speech was boring#32#the acceptance#14#the acceptance#14#14#18#0#0#0#0#10,26#1,000#1,268#1,27#15,21#6,65#56,25%#0,00%#56,25%#0,00%#0,00%#NaN#0,00#43,75%#56,25%
2022-01-15 16:27:40.040#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session-mario#MacKenzie500_assetFile#mario#232#a little encouragement is needed#32#a little encouragement is needed#32#a little encouragement is needed#32#32#0#0#0#0#0#27,60#1,000#1,123#1,12#13,48#13,48#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 16:27:58.058#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session-mario#MacKenzie500_assetFile#mario#47#did you have a good time#24#did you have a good time#24#did you have a good time#24#24#0#0#0#0#0#12,99#1,000#1,771#1,77#21,25#21,25#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 16:28:21.021#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session-mario#MacKenzie500_assetFile#mario#63#come and see our new car#24#come and aee our hew car#24#come and aee our hew car#24#22#2#0#0#0#0#19,15#1,000#1,201#1,20#14,41#13,21#8,33%#0,00%#8,33%#0,00%#0,00%#NaN#0,00#91,67%#8,33%
2022-01-15 16:28:51.051#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#typewise#One-handed#Portrait#true#false#false#false#session-mario#MacKenzie500_assetFile#mario#199#sprawling subdivisions are bad#30#soprawling subdlvlsions are dad#31#soprawling subdlvlsions are dad#31#27#4#0#0#0#0#26,89#1,000#1,116#1,12#13,39#11,66#12,90%#0,00%#12,90%#0,00%#0,00%#NaN#0,00#87,10%#12,90%
